"tax_date","cdi_rate_pct","selic_rate_pct","ibov_points_count","ibov_var_pct","ifix_points_count","ifix_var_pct","ifil_points_count","ifil_var_pct","usd_buy_amt","usd_sell_amt","usd_var_pct","eur_buy_amt","eur_sell_amt","eur_var_pct","created_at","updated_at"
"2023-08-21 00:00:00","13.25","13.25","114429","0.00","3203","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-18 00:00:00","13.25","13.25","115409","0.00","3210","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-17 00:00:00","13.25","13.25","114982","0.00","3206","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-16 00:00:00","13.25","13.25","115592","0.00","3212","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-15 00:00:00","13.25","13.25","116171","0.00","3215","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-14 00:00:00","13.25","13.25","116810","0.00","3215","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-11 00:00:00","13.25","13.25","118065","0.00","3221","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-10 00:00:00","13.25","13.25","118350","0.00","3213","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-09 00:00:00","13.25","13.25","118409","0.00","3212","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-08 00:00:00","13.25","13.25","119090","0.00","3217","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-07 00:00:00","13.25","13.25","119380","0.00","3219","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-04 00:00:00","13.25","13.25","119508","0.00","3217","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
