"ticker","news_source","news_title","news_date","news_tags","news_description","news_url","news_image_url","created_at","updated_at"
"KNCR11","Suno Notícias","KNIP11, KNCR11: FIIs pagam proventos hoje; veja quais","2024-09-13 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), KNCR11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do KNIP11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-knip11-kncr11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2022/08/segunda-3.jpg","2024-09-13 00:00:00","2024-09-13 00:00:00"
"KNIP11","Suno Notícias","KNIP11, KNCR11: FIIs pagam proventos hoje; veja quais","2024-09-13 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), KNCR11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do KNIP11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-knip11-kncr11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2022/08/segunda-3.jpg","2024-09-13 00:00:00","2024-09-13 00:00:00"
"ICRI11","Suno Notícias","CRFF11, ICRI11: FIIs vão distribuir proventos nesta quarta-feira","2024-09-12 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CRFF11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-crff11-icri11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/06/FIIs-34.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"CVBI11","Suno Notícias","Cotistas do FII CVBI11 receberão R$ 0,86 por cota em setembro","2024-09-12 00:00:00","CVBI11, CVBI11, Fundos Imobiliários (FIIs)","O FII CVBI11 anunciou o pagamento de rendimentos em setembro. Clique aqui para saber os detalhes sobre os dividendos do CVBI11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-cvbi11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/03/d41a622a-imovies.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"RBRR11","Suno Notícias","Cotistas do RBRR11 receberão R$ 0,85 em rendimentos","2024-09-12 00:00:00","RBRR11, Fundos Imobiliários (FIIs), RBRR11","O FII RBRR11 anunciou o pagamento de rendimentos em setembro. Clique aqui para saber os detalhes sobre os dividendos do RBRR11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-rbrr11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/06/9d9dd767-buildings-1842205_1920.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"IRDM11","Suno Notícias","FII IRDM11 anuncia rendimentos de R$ 0,70 em setembro","2024-09-12 00:00:00","IRDM11, Fundos Imobiliários (FIIs), IRDM11","O FII IRDM11 anunciou o pagamento de rendimentos em setembro. Clique aqui para saber os detalhes sobre os dividendos do IRDM11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-irdm11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/07/22e3bff6-architecture-768432_1920.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"CRFF11","Suno Notícias","CRFF11, ICRI11: FIIs vão distribuir proventos nesta quarta-feira","2024-09-12 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CRFF11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-crff11-icri11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/06/FIIs-34.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"RBRF11","Suno Notícias","FII RBRF11 pagará R$ 0,05 aos seus cotistas","2024-09-12 00:00:00","RBRF11, Fundos Imobiliários (FIIs), RBRF11","O FII RBRF11 anunciou o pagamento de rendimentos em setembro. Clique aqui para saber os detalhes sobre os dividendos do RBRF11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-rbrf11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/04/5bf3085f-buildings-4640671_1280.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"RMAI11","Suno Notícias","FIIB11, RMAI11: FIIs distribuirão rendimentos hoje","2024-09-11 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do FIIB11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-fiib11-rmai11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/05/fiib11-fundo-imobiliario-fiis-dividendos-maio.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"GGRC11","Suno Notícias","GGRC11 anuncia proventos de R$ 0,09 aos cotistas","2024-09-11 00:00:00","GGRC11, Fundos Imobiliários (FIIs), GGRC11","O FII GGRC11 anunciou o pagamento de rendimentos em setembro. Clique aqui para saber os detalhes sobre os dividendos do GGRC11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-ggrc11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/03/301c6e1b-buildings-690364_1280.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"FIIB11","Suno Notícias","FIIB11, RMAI11: FIIs distribuirão rendimentos hoje","2024-09-11 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do FIIB11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-fiib11-rmai11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/05/fiib11-fundo-imobiliario-fiis-dividendos-maio.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"RZTR11","Suno Notícias","RZTR11, HSML11: FIIs pagam proventos nesta sexta-feira","2024-09-11 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do RZTR11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-rztr11-hsml11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/03/10-scaled.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"HSML11","Suno Notícias","RZTR11, HSML11: FIIs pagam proventos nesta sexta-feira","2024-09-11 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do RZTR11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-rztr11-hsml11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/03/10-scaled.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"GGRC11","Suno Notícias","GGRC11; PATL11: FIIs pagam rendimentos hoje (09)","2024-09-11 00:00:00","GGRC11, Fundos Imobiliários (FIIs), GGRC11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do GGRC11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-ggrc11-patl11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/01/18-1-scaled.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"PATL11","Suno Notícias","GGRC11; PATL11: FIIs pagam rendimentos hoje (09)","2024-09-11 00:00:00","GGRC11, Fundos Imobiliários (FIIs), GGRC11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do GGRC11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-ggrc11-patl11-setembro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/01/18-1-scaled.jpg","2024-09-12 00:00:00","2024-09-12 00:00:00"
"XPML11","Suno Notícias","BTLG11, XPML11, TRXF11; veja carteira de FIIs recomendada pelo BTG para setembro","2024-09-10 00:00:00","Fundos Imobiliários (FIIs), BTLG11, dividendos, Especialistas, Fundos Imobiliários (FIIs)","Os analistas mantiveram os papéis no portfólio da sua carteira recomendada de FIIs, com alocação de 7% no BTLG11 e no TRXF11, e 5,5% no XPML11","https://www.suno.com.br/noticias/btlg11-xpml11-trxf11-carteira-fiis-btg-setembro-evm/","https://files.sunoresearch.com.br/n/uploads/2023/11/BTLG11-2.jpg","2024-09-11 00:00:00","2024-09-11 00:00:00"
"BTLG11","Suno Notícias","BTLG11, XPML11, TRXF11; veja carteira de FIIs recomendada pelo BTG para setembro","2024-09-10 00:00:00","Fundos Imobiliários (FIIs), BTLG11, dividendos, Especialistas, Fundos Imobiliários (FIIs)","Os analistas mantiveram os papéis no portfólio da sua carteira recomendada de FIIs, com alocação de 7% no BTLG11 e no TRXF11, e 5,5% no XPML11","https://www.suno.com.br/noticias/btlg11-xpml11-trxf11-carteira-fiis-btg-setembro-evm/","https://files.sunoresearch.com.br/n/uploads/2023/11/BTLG11-2.jpg","2024-09-11 00:00:00","2024-09-11 00:00:00"
"MXRF11","Suno Notícias","MXRF11: Veja como conseguir R$ 10 mil em dividendos","2024-09-10 00:00:00","MXRF11, dividendos, Fundos Imobiliários (FIIs), MXRF11","Conforme dados atualizados do Status Invest, os dividendos do MXRF11 foram de R$ 1,23 por cota no acumulado dos últimos 12 meses","https://www.suno.com.br/noticias/mxrf11-como-conseguir-10-mil-dividendos-evm/","https://files.sunoresearch.com.br/n/uploads/2023/06/agenda-ofertas-mxrf11.jpg","2024-09-11 00:00:00","2024-09-11 00:00:00"
"TRXF11","Suno Notícias","BTLG11, XPML11, TRXF11; veja carteira de FIIs recomendada pelo BTG para setembro","2024-09-10 00:00:00","Fundos Imobiliários (FIIs), BTLG11, dividendos, Especialistas, Fundos Imobiliários (FIIs)","Os analistas mantiveram os papéis no portfólio da sua carteira recomendada de FIIs, com alocação de 7% no BTLG11 e no TRXF11, e 5,5% no XPML11","https://www.suno.com.br/noticias/btlg11-xpml11-trxf11-carteira-fiis-btg-setembro-evm/","https://files.sunoresearch.com.br/n/uploads/2023/11/BTLG11-2.jpg","2024-09-11 00:00:00","2024-09-11 00:00:00"
"BTRA11","Suno Notícias","BTRA11; CIXM11: FIIs pagam dividendos hoje; veja detalhes","2024-09-09 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BTRA11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/fundo-imobiliario-fiis-btra11-cixm11-agenda-rendimento-30082024/","https://files.sunoresearch.com.br/n/uploads/2022/08/quinta-4.jpg","2024-09-10 00:00:00","2024-09-10 00:00:00"
"CIXM11","Suno Notícias","BTRA11; CIXM11: FIIs pagam dividendos hoje; veja detalhes","2024-09-09 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BTRA11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/fundo-imobiliario-fiis-btra11-cixm11-agenda-rendimento-30082024/","https://files.sunoresearch.com.br/n/uploads/2022/08/quinta-4.jpg","2024-09-10 00:00:00","2024-09-10 00:00:00"
"CIXM11","Suno Notícias","CNES11, CIXM11: FIIs vão distribuir proventos nesta quinta-feira","2024-09-06 00:00:00","CNES11, CNES11, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CNES11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-cnes11-cixm11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2021/03/d41a622a-imovies.jpg","2024-09-06 00:00:00","2024-09-06 00:00:00"
"CNES11","Suno Notícias","CNES11, CIXM11: FIIs vão distribuir proventos nesta quinta-feira","2024-09-06 00:00:00","CNES11, CNES11, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CNES11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-cnes11-cixm11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2021/03/d41a622a-imovies.jpg","2024-09-06 00:00:00","2024-09-06 00:00:00"
"BRCO11","InfoMoney","Natura vai devolver galpão logístico locado de FII no RS; veja impacto no dividendo","2024-09-04 00:00:00","Economia","O contrato representa 4,4% do portfólio do BRCO11 e equivale a, aproximadamente, R$ 0,03 por cota","https://www.infomoney.com.br/onde-investir/natura-vai-devolver-galpao-logistico-locado-de-fii-no-rs-veja-impacto-no-dividendo/","https://www.infomoney.com.br/wp-content/uploads/2024/03/2024-03-12T173436Z_1_LYNXNPEK2B0O7_RTROPTP_4_NATURA-CO-HLDG-RESULTS-1.jpg?quality=70","2024-09-04 00:00:00","2024-09-04 00:00:00"
"SNFF11","Suno Notícias","SNFF11, FOF da Suno Asset, abre oferta de R$ 151,9 milhões","2024-09-03 00:00:00","","SNFF11 pode ampliar seu atual patrimônio líquido em até 60%, se oferta for bem sucedida; custo unitário é de R$ 89,63.","https://www.suno.com.br/noticias/snff11-fof-suno-asset-oferta-151-milhoes/","http://files.sunoresearch.com.br/n/uploads/2024/08/FIIs-captacao-emissoes-6.jpg","2024-09-04 00:00:00","2024-09-04 00:00:00"
"SNEL11","Suno Notícias","SNEL11 passa de 10 mil cotistas e projeta maior liquidez","2024-09-02 00:00:00","energia elétrica, energia, energia elétrica, energia fotovoltaica, SNEL11","SNEL11, fundo de energias limpas da Suno Asset, v√™ reconhecimento do mercado com amplia√ß√£o da base de cotistas e inclus√£o em pr√©vias do IFIX.","https://www.suno.com.br/noticias/snel11-passa-10-mil-cotistas-maior-liquidez-ifix/","https://files.sunoresearch.com.br/n/uploads/2024/06/SNEL11-painel-fotovoltaico-3.jpg","2024-09-03 00:00:00","2024-09-03 00:00:00"
"BCIA11","Suno Notícias","BCIA11 distribui hoje rendimentos de R$ 0,87 por cota","2024-09-02 00:00:00","BCIA11, BCIA11, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BCIA11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-bcia11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2021/05/8651c14c-city-863692_1280.jpg","2024-09-03 00:00:00","2024-09-03 00:00:00"
"APXM11","Suno Notícias","BTAL11; APXM11: Veja quais FIIs pagam rendimentos hoje","2024-08-30 00:00:00","BTAL11, BTAL11, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BTAL11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-btal11-apxm11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2021/04/77623bd0-buildings-690868_1280.jpg","2024-08-31 00:00:00","2024-08-31 00:00:00"
"BTAL11","Suno Notícias","BTAL11; APXM11: Veja quais FIIs pagam rendimentos hoje","2024-08-30 00:00:00","BTAL11, BTAL11, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do BTAL11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-btal11-apxm11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2021/04/77623bd0-buildings-690868_1280.jpg","2024-08-31 00:00:00","2024-08-31 00:00:00"
"RCRB11","Suno Notícias","WeWork: FII vai entrar com ação de despejo em prédio de SP","2024-08-29 00:00:00","","WeWork deve três meses de aluguel e propôs redução de valor, proposta recusada pela Rio Bravo, gestora do fundo RCRB11.","https://www.suno.com.br/noticias/wework-fii-rcrb11-acao-despejo/","https://files.sunoresearch.com.br/n/uploads/2024/08/we-work-fachada.jpeg","2024-08-30 00:00:00","2024-08-30 00:00:00"
"RBVA11","Money Times","Cotistas aprovam fusão de fundos imobiliários; Ifix derrapa na última semana de agosto – Money Times","2024-08-27 00:00:00","Economia","Os fundos imobiliários Rio Bravo Renda Varejo (RBVA11) e Rio Bravo Renda Educacional (RBED11) agora serão um só. Após a aprovação da fusão pelos cotistas","https://www.moneytimes.com.br/cotistas-aprovam-fusao-de-fundos-imobiliarios-ifix-derrapa-na-ultima-semana-de-agosto-jcav/","https://media.moneytimes.com.br/uploads/2024/08/fundos-imobiliarios-fiis-1.jpeg","2024-08-27 00:00:00","2024-08-27 00:00:00"
"ALZR11","Suno Notícias","ALZR11 pagará R$ 0,75 por cota em agosto","2024-08-26 00:00:00","ALZR11, ALZR11, Fundos Imobiliários (FIIs)","O FII ALZR11 anunciou o pagamento de rendimentos em agosto. Clique aqui para saber os detalhes sobre os dividendos do ALZR11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-alzr11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2021/06/9d9dd767-buildings-1842205_1920.jpg","2024-08-27 00:00:00","2024-08-27 00:00:00"
"XPML11","Suno Notícias","FII XPML11 anuncia rendimentos de R$ 0,92 em agosto","2024-08-23 00:00:00","XPML11, Fundos Imobiliários (FIIs), XPML11","O FII XPML11 anunciou o pagamento de rendimentos em agosto. Clique aqui para saber os detalhes sobre os dividendos do XPML11.","https://www.suno.com.br/noticias/fii-xpml11-dividendos-agosto-2024-evm/","https://files.sunoresearch.com.br/n/uploads/2021/03/d41a622a-imovies.jpg","2024-08-24 00:00:00","2024-08-24 00:00:00"
"XPML11","Suno Notícias","XPML11 anuncia dividendos; IFIX sobe 1,06% na semana","2024-08-22 00:00:00","Fundos Imobiliários (FIIs), dividendos, Fundos Imobiliários (FIIs), XPML11","XPML11 mantém valor dos últimos meses, com dividend yield mensal de 0,82%; IFIX mantém tendência, com sexta alta seguida.","https://www.suno.com.br/noticias/ifix-fechamento-160824/","https://files.sunoresearch.com.br/n/uploads/2024/08/dividendos-IFIX-recorde-scaled.jpg","2024-08-23 00:00:00","2024-08-23 00:00:00"
"BTLG11","Suno Notícias","BTLG11 pagará R$ 0,76 por cota em agosto","2024-08-20 00:00:00","BTLG11, BTLG11, Fundos Imobiliários (FIIs)","O FII BTLG11 anunciou o pagamento de rendimentos em agosto. Clique aqui para saber os detalhes sobre os dividendos do BTLG11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-btlg11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2023/05/fiis-imoveis-fundos.jpg","2024-08-20 00:00:00","2024-08-20 00:00:00"
"IRDM11","Suno Notícias","IRDM11, RBRR11: FIIs distribuirão rendimentos hoje","2024-08-20 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), IRDM11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do IRDM11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-irdm11-rbrr11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2024/04/IRDM11-4.jpg","2024-08-20 00:00:00","2024-08-20 00:00:00"
"RBRR11","Suno Notícias","IRDM11, RBRR11: FIIs distribuirão rendimentos hoje","2024-08-20 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), IRDM11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do IRDM11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-irdm11-rbrr11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2024/04/IRDM11-4.jpg","2024-08-20 00:00:00","2024-08-20 00:00:00"
"BTLG11","Money Times","FIIs: BTLG11 anuncia acordo de R$ 1,7 bi para compra de galpões logísticos – Money Times","2024-08-18 00:00:00","Mercados","O fundo imobiliário BTG Pactual Logística Fundo de Investimentos Imobiliários (BTLG11) anunciou um acordo no valor de mais de 1,7 bilhões (R$","https://www.moneytimes.com.br/fiis-btlg11-anuncia-acordo-de-r-17-bi-para-compra-de-11-galpoes-logisticos-jals/","https://media.moneytimes.com.br/uploads/2024/08/fiis-1-1.webp","2024-08-19 00:00:00","2024-08-19 00:00:00"
"MCCI11","Suno Notícias","MCCI11 anuncia pagamento de R$ 0,80 por cota; veja os detalhes","2024-08-16 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","O FII MCCI11 anunciou o pagamento de rendimentos em agosto. Clique aqui para saber os detalhes sobre os dividendos do MCCI11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-mcci11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2021/03/301c6e1b-buildings-690364_1280.jpg","2024-08-16 00:00:00","2024-08-16 00:00:00"
"VRTA11","Suno Notícias","CVBI11; VRTA11: Veja quais FIIs pagam rendimentos hoje","2024-08-16 00:00:00","CVBI11, CVBI11, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CVBI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-cvbi11-vtra11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2023/05/fundo-imobiliario-fiis-cvbi11-rvbi11-agenda-rendimento-maio-2023.jpg","2024-08-17 00:00:00","2024-08-17 00:00:00"
"CVBI11","Suno Notícias","CVBI11; VRTA11: Veja quais FIIs pagam rendimentos hoje","2024-08-16 00:00:00","CVBI11, CVBI11, Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CVBI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-cvbi11-vtra11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2023/05/fundo-imobiliario-fiis-cvbi11-rvbi11-agenda-rendimento-maio-2023.jpg","2024-08-17 00:00:00","2024-08-17 00:00:00"
"CPTS11","Suno Notícias","CPTS11 anuncia proventos de R$ 0,08 aos cotistas","2024-08-16 00:00:00","CPTS11, CPTS11, Fundos Imobiliários (FIIs)","O FII CPTS11 anunciou o pagamento de rendimentos em agosto. Clique aqui para saber os detalhes sobre os dividendos do CPTS11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-cpts11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2023/06/fundos-imobiliarios-fiis-dividendos.jpg","2024-08-17 00:00:00","2024-08-17 00:00:00"
"VGIR11","Suno Notícias","VGIR11 anuncia proventos de R$ 0,10 aos cotistas","2024-08-16 00:00:00","VGIR11, Fundos Imobiliários (FIIs), VGIR11","O FII VGIR11 anunciou o pagamento de rendimentos em agosto. Clique aqui para saber os detalhes sobre os dividendos do VGIR11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-vgir11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2021/03/d41a622a-imovies.jpg","2024-08-17 00:00:00","2024-08-17 00:00:00"
"SNME11","Suno Notícias","SNME11 vai distribuir R$ 0,10 por cota; veja","2024-08-16 00:00:00","SNME11, dividendos, Fundos Imobiliários (FIIs), SNME11","O FII SNME11 anunciou o pagamento de rendimentos em agosto. Clique aqui para saber os detalhes sobre os dividendos do SNME11.","https://www.suno.com.br/noticias/fii-snme11-dividendos-agosto-2024-evm/","https://files.sunoresearch.com.br/n/uploads/2021/03/301c6e1b-buildings-690364_1280.jpg","2024-08-17 00:00:00","2024-08-17 00:00:00"
"CPTS11","Suno Notícias","CPTS11 amplia dividendos em 5,19%; IFIX volta a subir","2024-08-16 00:00:00","Fundos Imobiliários (FIIs), CPTS11, dividendos, Fundos Imobiliários (FIIs), IIF","O CPTS11 anunciou aumento nos dividendos em relação ao valor distribuído no mês passado; IFIX subiu 0,07%.","https://www.suno.com.br/noticias/ifix-fechamento-120824/","https://files.sunoresearch.com.br/n/uploads/2024/08/FIIs-captacao-emissoes-9.jpg","2024-08-16 00:00:00","2024-08-16 00:00:00"
"FIIB11","Suno Notícias","Cotistas do FIIB11 recebem hoje proventos de R$ 3,60 por cota","2024-08-13 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do FIIB11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-direcional-fiib11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2023/05/fiib11-fundo-imobiliario-fiis-dividendos-maio.jpg","2024-08-14 00:00:00","2024-08-14 00:00:00"
"HCTR11","Suno Notícias","HCTR11 pagará R$ 0,36 por cota em agosto","2024-08-13 00:00:00","HCTR11, Fundos Imobiliários (FIIs), HCTR11","O FII HCTR11 anunciou o pagamento de rendimentos em agosto. Clique aqui para saber os detalhes sobre os dividendos do HCTR11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-hctr11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2021/04/77623bd0-buildings-690868_1280.jpg","2024-08-14 00:00:00","2024-08-14 00:00:00"
"CRFF11","Suno Notícias","HABT11, CRFF11: FIIs distribuirão rendimentos hoje","2024-08-13 00:00:00","HABT11, Fundos Imobiliários (FIIs), HABT11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do HABT11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-habt11-crff11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2023/02/habt11-fiis-fundos-imobiliarios-scaled.jpg","2024-08-14 00:00:00","2024-08-14 00:00:00"
"HABT11","Suno Notícias","HABT11, CRFF11: FIIs distribuirão rendimentos hoje","2024-08-13 00:00:00","HABT11, Fundos Imobiliários (FIIs), HABT11","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do HABT11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-habt11-crff11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2023/02/habt11-fiis-fundos-imobiliarios-scaled.jpg","2024-08-14 00:00:00","2024-08-14 00:00:00"
"DEVA11","Suno Notícias","FII DEVA11 pagará R$ 0,46 por cota em agosto","2024-08-12 00:00:00","DEVA11, DEVA11, Fundos Imobiliários (FIIs)","O FII DEVA11 anunciou o pagamento de rendimentos em agosto. Clique aqui para saber os detalhes sobre os dividendos do DEVA11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-deva11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2021/04/5bf3085f-buildings-4640671_1280.jpg","2024-08-13 00:00:00","2024-08-13 00:00:00"
"BTCI11","Suno Notícias","BTCI11 anuncia proventos de R$ 0,09 aos cotistas","2024-08-12 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","O FII BTCI11 anunciou o pagamento de rendimentos em agosto. Clique aqui para saber os detalhes sobre os dividendos do BTCI11.","https://www.suno.com.br/noticias/news-agenda-dividendos-fundo-imobiliario-btci11-agosto-gss/","https://files.sunoresearch.com.br/n/uploads/2024/06/FIIs-34.jpg","2024-08-13 00:00:00","2024-08-13 00:00:00"
